timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:32.677238;209;179913;132543;131349;217616;524159;524159;56.0;0.0;0.0
11:19:32.682270;210;179586;132414;131258;217327;524159;524159;55.0;0.0;0.0
11:19:32.687277;211;179000;132310;131175;216805;524159;524159;55.0;0.0;0.0
11:19:32.697306;212;178571;132273;131171;216382;524159;524159;55.0;0.0;0.0
11:19:32.862097;213;178368;132282;131174;216132;524159;524159;55.0;0.0;0.0
11:19:32.877179;214;178329;132323;131202;216032;524159;524159;55.0;0.0;0.0
11:19:32.882209;215;178402;132367;131237;216038;524159;524159;55.0;0.0;0.0
11:19:32.882209;216;178390;132365;131245;215974;524159;524159;55.0;0.0;0.0
11:19:32.892515;217;178265;132345;131232;215835;524159;524159;55.0;0.0;0.0
11:19:33.066973;218;178156;132348;131225;215694;524159;524159;55.0;0.0;0.0
11:19:33.072001;219;178162;132364;131247;215653;524159;524159;55.0;0.0;0.0
11:19:33.085430;220;178243;132405;131272;215703;524159;524159;55.0;0.0;0.0
11:19:33.092426;221;178388;132440;131299;215800;524159;524159;55.0;0.0;0.0
11:19:33.099423;222;178556;132478;131320;215915;524159;524159;55.0;0.0;0.0
11:19:33.262369;223;178709;132510;131346;216022;524159;524159;55.0;0.0;0.0
11:19:33.272269;224;178882;132545;131362;216159;524159;524159;55.0;0.0;0.0
11:19:33.282294;225;179038;132551;131371;216283;524159;524159;55.0;0.0;0.0
11:19:33.292306;226;179109;132520;131343;216313;524159;524159;55.0;0.0;0.0
11:19:33.292306;227;178663;132361;131225;215882;524159;524159;55.0;0.0;0.0
11:19:33.462188;228;177887;132203;131119;215111;524159;524159;55.0;0.0;0.0
11:19:33.472261;229;177255;132135;131084;214444;524159;524159;55.0;0.0;0.0
11:19:33.481968;230;176833;132110;131079;213962;524159;524159;55.0;0.0;0.0
11:19:33.492378;231;176567;132130;131093;213620;524159;524159;55.0;0.0;0.0
11:19:33.492378;232;176458;132146;131110;213407;524159;524159;55.0;0.0;0.0
11:19:33.672127;233;176336;132146;131106;213200;524159;524159;55.0;879.4;0.0
11:19:33.677134;234;176151;132120;131088;212958;524159;524159;55.0;0.0;0.0
11:19:33.687201;235;175958;132106;131079;212707;524159;524159;55.0;0.0;0.0
11:19:33.692224;236;175849;132128;131097;212527;524159;524159;55.0;0.0;0.0
11:19:33.692224;237;175880;132156;131119;212472;524159;524159;55.0;0.0;0.0
11:19:33.872351;238;175960;132191;131136;212478;524159;524159;55.0;0.0;0.0
11:19:33.882371;239;176084;132209;131153;212531;524159;524159;55.0;0.0;0.0
11:19:33.882371;240;176205;132230;131160;212581;524159;524159;55.0;0.0;0.0
11:19:33.892483;241;176299;132250;131165;212642;524159;524159;55.0;0.0;0.0
11:19:33.902377;242;176400;132268;131178;212703;524159;524159;55.0;0.0;0.0
11:19:34.072110;243;176522;132288;131192;212789;524159;524159;55.0;0.0;0.0
11:19:34.082181;244;176659;132308;131203;212894;524159;524159;55.0;0.0;0.0
11:19:34.092235;245;176853;132328;131217;213063;524159;524159;55.0;0.0;0.0
11:19:34.092235;246;177046;132358;131239;213250;524159;524159;55.0;0.0;0.0
11:19:34.102125;247;177266;132387;131254;213448;524159;524159;55.0;0.0;0.0
11:19:34.272255;248;177483;132403;131274;213661;524159;524159;55.0;0.0;0.0
11:19:34.282368;249;177694;132428;131286;213873;524159;524159;55.0;0.0;0.0
11:19:34.282430;250;177920;132453;131296;214113;524159;524159;55.0;0.0;0.0
11:19:34.297355;251;178151;132472;131310;214361;524159;524159;55.0;744.0;0.0
11:19:34.302407;252;178389;132509;131321;214608;524159;524159;55.0;0.0;0.0
11:19:34.472419;253;178640;132548;131351;214882;524159;524159;55.0;0.0;0.0
11:19:34.477427;254;178908;132578;131369;215160;524159;524159;55.0;0.0;0.0
11:19:34.487466;255;179068;132546;131332;215313;524159;524159;55.0;0.0;0.0
11:19:34.492513;256;178564;132314;131173;214893;524159;524159;55.0;0.0;0.0
11:19:34.497520;257;177665;132113;131033;214111;524159;524159;55.0;0.0;0.0
11:19:34.672164;258;176935;132027;130980;213418;524159;524159;55.0;0.0;0.0
11:19:34.672164;259;176442;132000;130979;212901;524159;524159;55.0;0.0;0.0
11:19:34.682500;260;176057;131982;130956;212468;524159;524159;55.0;0.0;0.0
11:19:34.692308;261;175808;131991;130968;212151;524159;524159;55.0;0.0;0.0
11:19:34.692308;262;175635;131995;130977;211920;524159;524159;55.0;0.0;0.0
11:19:34.872262;263;175439;131981;130963;211674;524159;524159;55.0;0.0;0.0
11:19:34.882306;264;175219;131964;130952;211429;524159;524159;55.0;0.0;0.0
11:19:34.887318;265;175084;131974;130963;211242;524159;524159;55.0;0.0;0.0
11:19:34.892353;266;175061;132003;130980;211170;524159;524159;55.0;0.0;0.0
11:19:34.892353;267;175117;132036;130999;211166;524159;524159;55.0;0.0;0.0
11:19:35.072135;268;175219;132073;131025;211213;524159;524159;55.0;674.5;0.0
11:19:35.082411;269;175336;132098;131041;211291;524159;524159;55.0;0.0;0.0
